@odata.etag,ItemInternalId,ID,Title,Creator,Subject@odata.type,Subject,Subject#Id@odata.type,Subject#Id,Publisher,Date,ResourceType,ResourceType#Id,Format,Format#Id,Language,Language#Id,Modified,Created,Author,Author#Claims,Editor,Editor#Claims,{Identifier},{Link},{Name},{FilenameWithExtension},{Path},{HasAttachments},Source,Location,Description,Contributor
"""3""",45,45,Wappenbuch des Heiligen Römischen Reiches [BSB Cod.icon. 390],Stephan Brechtel,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":1,""Value"":""Armory""},{""Id"":3,""Value"":""Rolls-of-Arms""},{""Id"":63,""Value"":""1551-1600""},{""Id"":40,""Value"":""Germany""}]",#Collection(Int64),"[1,3,63,40]",,1554-1568,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""Web page""}",1,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":2,""Value"":""Scans""}",2,,,2018-01-02T01:06:35Z,2017-12-31T23:48:14Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f45_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=45&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,Wappenbuch des Heiligen Römischen Reiches [BSB Cod.icon. 390],Wappenbuch des Heiligen Römischen Reiches [BSB Cod.icon. 390],Lists/Resources/,False,Bayerische StaatsBibliothek: Digital Collections,http://daten.digitale-sammlungen.de/~db/0002/bsb00020447/images/,,
"""2""",46,46,Eight Thirteenth-Century Rolls of Arms in French and Anglo-Norman Blazon,Gerald J. Brault,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":1,""Value"":""Armory""},{""Id"":3,""Value"":""Rolls-of-Arms""},{""Id"":57,""Value"":""1251-1300""},{""Id"":56,""Value"":""1201-1250""}]",#Collection(Int64),"[1,3,57,56]",Pennsylvania State University Press,1973,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""English""}",1,2018-01-01T06:16:41Z,2017-12-31T23:49:40Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f46_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=46&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,Eight Thirteenth-Century Rolls of Arms in French and Anglo-Norman Blazon,Eight Thirteenth-Century Rolls of Arms in French and Anglo-Norman Blazon,Lists/Resources/,False,,,,
"""3""",47,47,"Early Blazon: Heraldic Terminology in the Twelfth and Thirteenth Centuries with Special Reference to Arthurian Heraldry, 2nd ed",Gerald J. Brault,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":1,""Value"":""Armory""},{""Id"":5,""Value"":""Blazon""},{""Id"":54,""Value"":""1101-1150""},{""Id"":55,""Value"":""1151-1200""},{""Id"":56,""Value"":""1201-1250""},{""Id"":57,""Value"":""1251-1300""},{""Id"":50,""Value"":""Arthuriana""}]",#Collection(Int64),"[1,5,54,55,56,57,50]",The Boydell Press,1997,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""English""}",1,2018-01-01T07:49:59Z,2017-12-31T23:51:23Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f47_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=47&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,"Early Blazon: Heraldic Terminology in the Twelfth and Thirteenth Centuries with Special Reference to Arthurian Heraldry, 2nd ed","Early Blazon: Heraldic Terminology in the Twelfth and Thirteenth Centuries with Special Reference to Arthurian Heraldry, 2nd ed",Lists/Resources/,False,,,,
"""3""",48,48,Wappenbuch besonders deutscher Geschlechter [BSB Cod.icon. 308],Nikolaus Bertschi,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":1,""Value"":""Armory""},{""Id"":3,""Value"":""Rolls-of-Arms""},{""Id"":62,""Value"":""1501-1550""},{""Id"":63,""Value"":""1551-1600""},{""Id"":64,""Value"":""post-1600""},{""Id"":40,""Value"":""Germany""}]",#Collection(Int64),"[1,3,62,63,64,40]",,1515-1650,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""Web page""}",1,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":2,""Value"":""Scans""}",2,,,2018-01-02T01:05:57Z,2017-12-31T23:55:57Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f48_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=48&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,Wappenbuch besonders deutscher Geschlechter [BSB Cod.icon. 308],Wappenbuch besonders deutscher Geschlechter [BSB Cod.icon. 308],Lists/Resources/,False,Bayerische StaatsBibliothek: Digital Collections,http://daten.digitale-sammlungen.de/~db/bsb00001364/images/,,
"""3""",49,49,Zürich Armorial [AG 2760],anonymous,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":1,""Value"":""Armory""},{""Id"":3,""Value"":""Rolls-of-Arms""},{""Id"":8,""Value"":""Names""},{""Id"":44,""Value"":""Switzerland""},{""Id"":58,""Value"":""1301-1350""}]",#Collection(Int64),"[1,3,8,44,58]",,1340,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""Web page""}",1,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":2,""Value"":""Scans""}",2,,,2018-01-01T07:05:27Z,2017-12-31T23:57:13Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f49_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=49&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,Zürich Armorial [AG 2760],Zürich Armorial [AG 2760],Lists/Resources/,False,"Schweizerisches Nationalmuseam, e-Codices",http://www.e-codices.unifr.ch/en/list/one/snm/AG002760,,
"""3""",50,50,Wernigeroder (Schaffhausensches) Wappenbuch [BSB Cod.icon. 308 n],anonymous,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":1,""Value"":""Armory""},{""Id"":3,""Value"":""Rolls-of-Arms""},{""Id"":61,""Value"":""1451-1500""},{""Id"":40,""Value"":""Germany""}]",#Collection(Int64),"[1,3,61,40]",,1475-1500,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""Web page""}",1,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":2,""Value"":""Scans""}",2,,,2018-01-02T01:07:08Z,2017-12-31T23:58:40Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f50_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=50&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,Wernigeroder (Schaffhausensches) Wappenbuch [BSB Cod.icon. 308 n],Wernigeroder (Schaffhausensches) Wappenbuch [BSB Cod.icon. 308 n],Lists/Resources/,False,Bayerische StaatsBibliothek: Digital Collections,http://daten.digitale-sammlungen.de/~db/0004/bsb00043104/images/,,
"""3""",51,51,Wappenbuch [BSB Cod.icon. 392 d],anonymous,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":1,""Value"":""Armory""},{""Id"":3,""Value"":""Rolls-of-Arms""},{""Id"":62,""Value"":""1501-1550""},{""Id"":63,""Value"":""1551-1600""},{""Id"":40,""Value"":""Germany""}]",#Collection(Int64),"[1,3,62,63,40]",,1501-1600,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""Web page""}",1,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":2,""Value"":""Scans""}",2,,,2018-01-02T01:05:15Z,2017-12-31T23:59:42Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f51_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=51&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,Wappenbuch [BSB Cod.icon. 392 d],Wappenbuch [BSB Cod.icon. 392 d],Lists/Resources/,False,Bayerische StaatsBibliothek: Digital Collections,http://daten.digitale-sammlungen.de/~db/0001/bsb00018706/images/,,
"""3""",52,52,"Wappen deutscher Geschlechter, überwiegend aus Südwestdeutschland [BSB Cod.icon. 312]",anonymous,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":1,""Value"":""Armory""},{""Id"":3,""Value"":""Rolls-of-Arms""},{""Id"":62,""Value"":""1501-1550""},{""Id"":63,""Value"":""1551-1600""},{""Id"":40,""Value"":""Germany""}]",#Collection(Int64),"[1,3,62,63,40]",,1501-1600,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""Web page""}",1,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":2,""Value"":""Scans""}",2,,,2018-01-02T01:04:19Z,2018-01-01T00:04:42Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f52_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=52&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,"Wappen deutscher Geschlechter, überwiegend aus Südwestdeutschland [BSB Cod.icon. 312]","Wappen deutscher Geschlechter, überwiegend aus Südwestdeutschland [BSB Cod.icon. 312]",Lists/Resources/,False,Bayerische StaatsBibliothek: Digital Collections,http://daten.digitale-sammlungen.de/~db/bsb00001651/images/,,
"""3""",53,53,Wappen der zu Regensburg zur Reichsversammlung 1594 anwesenden Fürsten [BSB Cod.icon. 326],anonymous,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":1,""Value"":""Armory""},{""Id"":3,""Value"":""Rolls-of-Arms""},{""Id"":63,""Value"":""1551-1600""},{""Id"":40,""Value"":""Germany""}]",#Collection(Int64),"[1,3,63,40]",,1594,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""Web page""}",1,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":2,""Value"":""Scans""}",2,,,2018-01-02T01:03:52Z,2018-01-01T00:05:44Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f53_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=53&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,Wappen der zu Regensburg zur Reichsversammlung 1594 anwesenden Fürsten [BSB Cod.icon. 326],Wappen der zu Regensburg zur Reichsversammlung 1594 anwesenden Fürsten [BSB Cod.icon. 326],Lists/Resources/,False,Bayerische StaatsBibliothek: Digital Collections,http://daten.digitale-sammlungen.de/~db/0001/bsb00011882/images/,,
"""2""",54,54,The Dering Roll,anonymous,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":1,""Value"":""Armory""},{""Id"":3,""Value"":""Rolls-of-Arms""},{""Id"":29,""Value"":""England""},{""Id"":57,""Value"":""1251-1300""}]",#Collection(Int64),"[1,3,29,57]",,1270-1280,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""Web page""}",1,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":2,""Value"":""Scans""}",2,,,2018-01-01T07:09:53Z,2018-01-01T00:06:43Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f54_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=54&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,The Dering Roll,The Dering Roll,Lists/Resources/,False,British Library,http://www.bl.uk/manuscripts/FullDisplay.aspx?ref=Add_Roll_77720&index=24,,
"""2""",55,55,"Stammbuch des Hans Lorenz von Trautskirchen und des Hans Jörg von Elrichshausen unter Verwendung von Bruyn, Abraham de: Diversarum gentium armatura equestris [BSB Cod.icon. 320]",anonymous,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":1,""Value"":""Armory""},{""Id"":3,""Value"":""Rolls-of-Arms""},{""Id"":63,""Value"":""1551-1600""},{""Id"":64,""Value"":""post-1600""}]",#Collection(Int64),"[1,3,63,64]",,1575-1615,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""Web page""}",1,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":2,""Value"":""Scans""}",2,,,2018-01-01T07:11:29Z,2018-01-01T00:07:50Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f55_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=55&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,"Stammbuch des Hans Lorenz von Trautskirchen und des Hans Jörg von Elrichshausen unter Verwendung von Bruyn, Abraham de: Diversarum gentium armatura equestris [BSB Cod.icon. 320]","Stammbuch des Hans Lorenz von Trautskirchen und des Hans Jörg von Elrichshausen unter Verwendung von Bruyn, Abraham de: Diversarum gentium armatura equestris [BSB Cod.icon. 320]",Lists/Resources/,False,Bayerische StaatsBibliothek: Digital Collections,http://daten.digitale-sammlungen.de/~db/bsb00007211/images/,,
